state,data_source,has_placer_data,match_score,match_type,match_details,regulator_name,regulator_address,regulator_city,regulator_zip,regulator_county,placer_name,placer_address,placer_city,placer_zip,latitude,longitude,visits,sq_ft,visits_per_sq_ft,chain_name,chain_id,opening_date,operational_date,product_available,applicant_name,permit_number,region,license_type,dispensary_id,census_state_fips,census_county_fips,census_tract_fips,census_geoid,census_tract_name,total_population,median_age,median_household_income,per_capita_income,total_pop_25_plus,bachelors_degree,masters_degree,professional_degree,doctorate_degree,pop_1mi,pop_3mi,pop_5mi,pop_10mi,pop_20mi,pct_bachelor_plus,population_density,census_tract_error,census_data_complete,census_api_error,census_collection_date,state_abbr,opening_date_census,operational_date_census,product_available_census,applicant_name_census,permit_number_census,region_census,license_type_census,tract_area_sqm
PA,regulator_with_placer,True,91.6,fuzzy,addr:86|city:100|zip:100,Vytal Options - Harrisburg,4711 Queen Avenue Suite 101,Harrisburg,17109,,Vytal Options,4711 Queen Ave #101,Harrisburg,17109,40.30261993408203,-76.8089599609375,136862.0,3890.8551646384326,35.17530059814453,,,7/1/20,7/1/20,Yes,,,,,PA_0038,42.0,43.0,22601.0,42043022601.0,226.01,6927.0,45.7,96148.0,40772.0,4971.0,1313.0,631.0,101.0,18.0,822.6639979745406,7615.995902014502,20679.786659391928,71645.23620209291,198927.87400010985,41.50070408368538,189.16074908128076,False,True,False,2025-10-23,PA,7/1/20,7/1/20,Yes,,,,,94844448.24381071
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Restore Integrative Wellness Center - East Pe,5471 Main Street,East Petersburg,17520,,Restore Dispensaries Lancaster,5471 Main St,East Petersburg,17520,40.09306335449219,-76.34947204589844,136763.0,3495.370217966825,39.12689971923828,,,6/7/21,6/7/21,Yes,,,,,PA_0039,42.0,71.0,11600.0,42071011600.0,116.0,6535.0,46.0,89369.0,47756.0,4963.0,1415.0,532.0,73.0,37.0,200.17641177154505,2699.2486308069538,10189.814498333972,44509.596140095986,212476.76093401568,41.44670562159984,63.820916182777054,False,True,False,2025-10-23,PA,6/7/21,6/7/21,Yes,,,,,265204146.1066897
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Zen Leaf - York,890 Loucks Road,York,17404,,Zen Leaf,890 Loucks Rd,York,17404,39.9798469543457,-76.75189971923828,136080.0,2379.7406795497454,57.18270111083984,Zen Leaf,6339460fbe9a4e5069dfcd70,12/16/20,12/16/20,Yes,,,,,PA_0040,42.0,133.0,1400.0,42133001400.0,14.0,4581.0,41.5,55818.0,28325.0,3043.0,273.0,131.0,22.0,23.0,1112.1788795694438,7513.848833060883,22795.01727555713,84288.35302096554,177122.53702554875,14.755175813342095,354.58860724441564,False,True,False,2025-10-23,PA,12/16/20,12/16/20,Yes,,,,,33460564.681430142
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,RISE - Latrobe,117 Beatty County Rd,Latrobe,15650,,RISE Cannabis,117 Beatty County Rd,Latrobe,15650,40.28691864013672,-79.43696594238281,135396.0,5332.272638826208,25.391799926757812,RISE Cannabis,633415c5c0a23d43dd5c7656,6/20/19,6/20/19,Yes,,,,,PA_0041,42.0,129.0,807404.0,42129807404.0,8074.04,5660.0,34.4,63628.0,30693.0,3179.0,633.0,293.0,36.0,39.0,174.21600610969506,1398.2161788019816,3721.714779172976,13293.177866620335,60949.496966480954,31.4878892733564,71.4773413656809,False,True,False,2025-10-23,PA,6/20/19,6/20/19,Yes,,,,,205090617.52873933
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Apothecarium Dispensary - Bethlehem,1309 Stefko Boulevard,Bethlehem,18017,,The Apothecarium Dispensary,1309 Stefko Blvd,Bethlehem,18017,40.631893157958984,-75.35530090332031,133828.0,4928.572815854508,27.153499603271484,The Apothecarium Dispensary,6723702bd35a891b0b1d996b,2/16/18,2/16/18,Yes,,,,,PA_0042,42.0,95.0,10601.0,42095010601.0,106.01,4454.0,40.5,78446.0,95452.0,3214.0,387.0,109.0,8.0,9.0,1898.3689768987576,14835.890500461705,33421.80602621502,96396.3886684506,210523.4079467232,15.96141879278158,683.8212357618844,False,True,False,2025-10-23,PA,2/16/18,2/16/18,Yes,,,,,16869623.153991845
PA,regulator_with_placer,True,88.0,fuzzy,addr:80|city:100|zip:100,Verilife - Lancaster,2359 Lincoln Highway East,Lancaster,17602,,Verilife,2359 E Lincoln Hwy,Lancaster,17602,40.025394439697266,-76.20530700683594,133690.0,9363.881040128374,14.277199745178224,Verilife,66b3d1fae1fdc11b8321b525,11/23/21,11/23/21,Yes,,,,,PA_0043,42.0,71.0,13204.0,42071013204.0,132.04,6399.0,41.1,74134.0,38260.0,4558.0,796.0,268.0,29.0,59.0,173.7186975860339,1563.4682782743062,4712.669015380279,21016.569219504872,127910.3503168461,25.274243089074155,55.38557884968306,False,True,False,2025-10-23,PA,11/23/21,11/23/21,Yes,,,,,299235533.0794713
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Beyond Hello - Reading,300 Cherry Street,Reading,19602,,BEYOND / HELLO,300 Cherry St,Reading,19602,40.33430099487305,-75.93101501464844,128411.0,4201.9718763177125,30.55970001220703,BEYOND / HELLO,628e1f814a12fa1077e4d16d,7/13/20,7/13/20,Yes,,,,,PA_0044,42.0,11.0,100.0,42011000100.0,1.0,4660.0,38.7,24613.0,19934.0,3020.0,215.0,102.0,12.0,0.0,3191.0349369658843,33293.00418027691,75241.8209258106,135748.18006086652,234901.79977861763,10.89403973509934,1388.0509938539542,False,True,False,2025-10-23,PA,7/13/20,7/13/20,Yes,,,,,8695173.400286397
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - Altoona,534 W Plank Rd,Altoona,16602,,Sunnyside,534 W Plank Rd,Altoona,16602,40.470802307128906,-78.40721130371094,124868.0,8323.090821737922,15.002599716186523,Sunnyside,61ed699b873a701e0aea037b,10/5/23,10/5/23,Yes,,,,,PA_0045,42.0,13.0,10600.0,42013010600.0,106.0,2126.0,50.0,66528.0,36156.0,1675.0,293.0,161.0,18.0,18.0,245.43660265741784,4044.041955761375,8867.858318143622,32264.074411462985,73193.73795925008,29.253731343283583,32.889277322529765,False,True,False,2025-10-23,PA,10/5/23,10/5/23,Yes,,,,,167419746.9893348
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,RISE - Warminster,435 York Rd.,Warminster,18974,,RISE Cannabis,435 York Rd,Warminster,18974,40.2017936706543,-75.1003189086914,123230.0,4953.213289280245,24.87879943847656,RISE Cannabis,633415c5c0a23d43dd5c7656,8/10/21,8/10/21,Yes,,,,,PA_0046,42.0,17.0,101603.0,42017101603.0,1016.03,3322.0,35.5,108750.0,38834.0,2186.0,412.0,250.0,72.0,0.0,1125.9262322538984,8861.099200163788,24022.66139439194,81029.46697959943,234638.28544570785,33.57731015553522,394.1661496393609,False,True,False,2025-10-23,PA,8/10/21,8/10/21,Yes,,,,,21828206.56688075
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Apothecarium Dispensary - Allentown,3340 Hamilton Blvd,Allentown,18103,,The Apothecarium Dispensary,3340 Hamilton Blvd,Allentown,18103,40.578006744384766,-75.5248031616211,122238.0,4912.944872574734,24.880800247192383,The Apothecarium Dispensary,6723702bd35a891b0b1d996b,6/22/19,6/22/19,Yes,,,,,PA_0047,42.0,77.0,6101.0,42077006101.0,61.01,4113.0,52.3,78417.0,44613.0,3166.0,855.0,404.0,59.0,155.0,472.4164716625839,5270.957780857589,16991.858496288132,96688.7776639448,264452.21673807263,46.525584333543904,149.99955890508713,False,True,False,2025-10-23,PA,6/22/19,6/22/19,Yes,,,,,71017679.79691522
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Restore Integrative Wellness Center - Pottsto,1450 East High Street,Pottstown,19464,,Restore Integrative Wellness Center,1450 E High St,Pottstown,19464,40.24321365356445,-75.61761474609375,122081.0,4573.555326278527,26.692800521850582,Restore Integrative Wellness Center,617902d89fc6ff56e29d17f9,9/8/20,9/8/20,Yes,,,,,PA_0048,42.0,91.0,208802.0,42091208802.0,2088.02,3127.0,38.3,41250.0,28018.0,2201.0,300.0,76.0,51.0,7.0,1042.6633275504971,6582.319016787959,18990.99805296257,50431.32489798762,121762.06405414685,19.718309859154928,352.024115938592,False,True,False,2025-10-23,PA,9/8/20,9/8/20,Yes,,,,,23006641.049026288
PA,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,Beyond Hello - Mt Pocono,3192 SR940 Suite 101,Mt Pocono,18344,,BEYOND / HELLO,3192 PA-940 Suite 101,Mt Pocono,18344,41.12005615234375,-75.3749008178711,121097.0,5053.625588196128,23.962400436401367,BEYOND / HELLO,628e1f814a12fa1077e4d16d,1/12/24,1/12/24,Yes,,,,,PA_0049,42.0,89.0,300203.0,42089300203.0,3002.03,3086.0,47.5,86096.0,41567.0,2223.0,397.0,228.0,18.0,0.0,226.6410356900797,1501.4033359370906,3599.3556551938564,9447.280448847929,30051.44164924166,28.92487629329735,82.92203954784947,False,True,False,2025-10-23,PA,1/12/24,1/12/24,Yes,,,,,96388161.83950564
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Restore Integrative Wellness Center - Elkins,8003 Old York Road,Elkins Park,19027,,Restore Integrative Wellness Center,8003 Old York Road,Elkins Park,19027,40.07542037963867,-75.12841796875,120744.0,5484.474594315017,22.015600204467773,Restore Integrative Wellness Center,617902d89fc6ff56e29d17f9,10/2/18,10/2/18,Yes,,,,,PA_0050,42.0,91.0,202301.0,42091202301.0,2023.01,4788.0,44.8,150799.0,82483.0,3655.0,1135.0,856.0,480.0,268.0,1206.3196853714514,11718.588054112684,42601.98426134984,255641.56588196295,959721.1905859164,74.93844049247606,413.9804528397902,False,True,False,2025-10-23,PA,10/2/18,10/2/18,Yes,,,,,29955188.605968107
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - Phoenixville,500 Kimberton Road,Phoenixville,19460,,Sunnyside,500 Kimberton Rd,Phoenixville,19460,40.12996673583984,-75.54715728759766,118419.0,3535.813918332651,33.49129867553711,Sunnyside,61ed699b873a701e0aea037b,4/6/18,4/6/18,Yes,,,,,PA_0051,42.0,29.0,301001.0,42029301001.0,3010.01,4792.0,46.3,141687.0,66961.0,3721.0,1314.0,647.0,57.0,97.0,547.95467746486,5196.517953294211,14552.591204345968,41839.47347969542,122768.4334964924,56.839559258263904,87.24542818863203,False,True,False,2025-10-23,PA,4/6/18,4/6/18,Yes,,,,,142256422.52756077
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,RISE - Hermitage,2880 E. State Street,Hermitage,16148,,RISE Cannabis,2880 E State St,Hermitage,16148,41.23297882080078,-80.4574966430664,118200.0,4262.670014391217,27.72909927368164,RISE Cannabis,633415c5c0a23d43dd5c7656,9/19/19,9/19/19,Yes,,,,,PA_0052,42.0,85.0,31400.0,42085031400.0,314.0,4793.0,50.4,62889.0,45408.0,4017.0,494.0,497.0,83.0,138.0,319.7116467259937,2247.8357261150236,6497.6450851199415,31620.28661188045,45490.56044401669,30.17176997759522,125.87976324126502,False,True,False,2025-10-23,PA,9/19/19,9/19/19,Yes,,,,,98616427.01223788
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ascend Dispensary - Whitehall,2030 MacArthur Road,Whitehall,18052,,Ascend Cannabis,2030 Macarthur Rd,Whitehall,18052,40.63446807861328,-75.48757934570312,118025.0,5097.875724849403,23.15180015563965,Ascend Cannabis,63d03f601011db3834270ead,9/11/24,9/11/24,Yes,,,,,PA_0053,42.0,77.0,5705.0,42077005705.0,57.05,5968.0,39.2,70890.0,35232.0,4177.0,1030.0,350.0,122.0,0.0,825.5317881959048,8623.07793009106,28455.260357741667,131759.87746009498,290719.87217024615,35.95882212113957,236.16263022058988,False,True,False,2025-10-23,PA,9/11/24,9/11/24,Yes,,,,,65450864.81109311
PA,regulator_with_placer,True,92.0,fuzzy,addr:98|city:73|zip:100,Trulieve - Wilkes-Barre Township,1000 Wilkes-Barre Township Blvd,Wilkes-Barre,18702,,Trulieve,1000 Wilkes Barre Township Blvd,Wilkes-Barre Township,18702,41.223121643066406,-75.88257598876953,117910.0,4234.071450488756,27.847900390625,Trulieve,600018e779364106f1345643,7/9/24,7/9/24,Yes,,,,,PA_0054,42.0,79.0,215200.0,42079215200.0,2152.0,3121.0,46.7,60817.0,34039.0,2396.0,318.0,201.0,4.0,10.0,308.2422141046521,8954.772900028684,24103.08316354346,64987.77889273864,131287.46066845255,22.245409015025043,98.27481837779392,False,True,False,2025-10-23,PA,7/9/24,7/9/24,Yes,,,,,82252531.02911362
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - Erie,7851 Peach Street,Erie,16509,,Sunnyside,7851 Peach St,Erie,16509,42.051048278808594,-80.08197784423828,117408.0,11015.330494959357,10.658599853515623,Sunnyside,61ed699b873a701e0aea037b,2/1/23,2/1/23,Yes,,,,,PA_0055,42.0,49.0,11202.0,42049011202.0,112.02,7303.0,50.0,70542.0,42333.0,5598.0,1049.0,677.0,154.0,52.0,88.37401558230776,1066.5302667785372,5508.342835972506,29933.974728920843,147849.69197018447,34.51232583065381,28.17570057980155,False,True,False,2025-10-23,PA,2/1/23,2/1/23,Yes,,,,,671311874.2310692
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve - Harrisburg,2500-2504 N 6th St,Harrisburg,17110,,Trulieve,2500-2504 N 6th St,Harrisburg,17110,40.28705978393555,-76.89408111572266,113432.0,2097.783894704442,54.07229995727539,Trulieve,600018e779364106f1345643,11/19/19,11/19/19,Yes,,,,,PA_0056,42.0,43.0,25500.0,42043025500.0,255.0,4387.0,30.3,50148.0,22629.0,2562.0,475.0,118.0,8.0,0.0,2088.174103995728,9079.958567970249,20882.24077718012,85882.62428338194,231702.71684629755,23.458235753317723,1155.7025199881357,False,True,False,2025-10-23,PA,11/19/19,11/19/19,Yes,,,,,9831489.643300807
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Organic Remedies - Bethel Park,5002 Library Road,Bethel Park,15102,,Organic Remedies Dispensary,5002 Library Rd,Bethel Park,15102,40.34194564819336,-80.02677154541016,110997.0,6608.734560503512,16.795499801635742,,,4/18/22,4/18/22,Yes,,,,,PA_0057,42.0,3.0,475102.0,42003475102.0,4751.02,1701.0,45.9,107500.0,49573.0,1250.0,350.0,118.0,23.0,7.0,644.9927129200563,6647.050955507727,22661.979605061588,99114.26985827934,314627.14280894323,39.84,224.068867774516,False,True,False,2025-10-23,PA,4/18/22,4/18/22,Yes,,,,,19661676.482577637
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ethos - Notheast Philadelphia,2467 Grant Avenue,Philadelphia,19114,,Ethos Dispensary - North East Philadelphia,2467 Grant Ave,Philadelphia,19114,40.08009338378906,-75.02554321289062,109904.0,3491.4432770082144,31.478099822998047,,,6/30/21,6/30/21,Yes,,,,,PA_0058,42.0,101.0,980300.0,42101980300.0,9803.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,846.7923443949053,17207.263850966643,46918.42405002484,207206.6970222733,601177.7285899096,,0.0,False,False,False,2025-10-23,PA,6/30/21,6/30/21,Yes,,,,,82004061.73387304
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,RISE - Chambersburg,1640 Orchard Drive,Chambersburg,17201,,RISE Cannabis,1640 Orchard Dr,Chambersburg,17201,39.91310501098633,-77.6658706665039,107739.0,3003.948138715959,35.86579895019531,RISE Cannabis,633415c5c0a23d43dd5c7656,6/8/20,6/8/20,Yes,,,,,PA_0059,42.0,55.0,10800.0,42055010800.0,108.0,3837.0,51.9,51232.0,42719.0,2996.0,601.0,283.0,119.0,98.0,808.7690249273207,5433.167517279377,10868.14202354455,28508.35556865412,54744.63715450186,36.748998664886514,234.82925931856687,False,True,False,2025-10-23,PA,6/8/20,6/8/20,Yes,,,,,42319189.63095867
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - Lancaster,1866 Fruitville Pike,Lancaster,17601,,Sunnyside,1866 Fruitville Pike,Lancaster,17601,40.071895599365234,-76.3204574584961,107708.0,3907.8865524233497,27.56170082092285,Sunnyside,61ed699b873a701e0aea037b,3/7/18,3/7/18,Yes,,,,,PA_0060,42.0,71.0,11806.0,42071011806.0,118.06,3416.0,38.8,96250.0,42529.0,2305.0,717.0,228.0,50.0,11.0,425.6828876808687,3885.376109215723,13645.915849083642,94948.04086453088,221632.79987929485,43.64425162689805,157.06875578810389,False,True,False,2025-10-23,PA,3/7/18,3/7/18,Yes,,,,,56328191.83934789
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Vytal Options - Kennett Square,716 W Baltimore Pike,Kennett Square,19348,,"Vytal Options Medical Marijuana Dispensary | Kennett Square, PA",716 W Baltimore Pike,Kennett Square,19348,39.84451675415039,-75.7235107421875,105965.0,4499.078493589343,23.552600860595703,,,10/17/22,10/17/22,Yes,,,,,PA_0061,42.0,29.0,303301.0,42029303301.0,3033.01,4131.0,35.3,130625.0,63904.0,2553.0,893.0,572.0,79.0,53.0,514.8774771474408,5508.656106413862,9935.18587336686,22221.539509115355,51924.49995568299,62.55385820603212,64.63518424688216,False,True,False,2025-10-23,PA,10/17/22,10/17/22,Yes,,,,,165532759.79121393
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve - Johnstown,339 Main Street,Johnstown,15901,,Trulieve,339 Main St,Johnstown,15901,40.32645797729492,-78.92032623291016,104470.0,4295.694394435618,24.319700241088867,Trulieve,600018e779364106f1345643,11/12/19,11/12/19,Yes,,,,,PA_0062,42.0,21.0,100.0,42021000100.0,1.0,1019.0,59.0,13870.0,17045.0,944.0,21.0,19.0,7.0,0.0,971.9937700989416,4527.664732641342,11082.852915444291,35993.90934068576,61071.65631711611,4.978813559322034,394.47360924099854,False,True,False,2025-10-23,PA,11/12/19,11/12/19,Yes,,,,,6690429.245895677
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Verilife - Chester,"875 Upland Avenue, Unit 55",Chester,19013,,Verilife,875 Upland Ave Unit 55,Chester,19013,39.85821914672851,-75.37525177001953,104321.0,2904.9065391701715,35.9119987487793,Verilife,66b3d1fae1fdc11b8321b525,12/17/20,12/17/20,Yes,,,,,PA_0063,42.0,45.0,406300.0,42045406300.0,4063.0,3056.0,34.9,60200.0,29173.0,2028.0,262.0,116.0,0.0,0.0,1643.7851912909844,18506.427805098585,42485.460060729136,97635.03258988868,260437.7749944036,18.639053254437872,437.4443152407618,False,True,False,2025-10-23,PA,12/17/20,12/17/20,Yes,,,,,18093739.13944617
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve - Scranton,340 S Washington Ave,Scranton,18505,,Trulieve,340 S Washington Ave,Scranton,18505,41.40449905395508,-75.66831970214844,104133.0,3740.825930331679,27.83690071105957,Trulieve,600018e779364106f1345643,10/17/19,10/17/19,Yes,,,,,PA_0064,42.0,69.0,102500.0,42069102500.0,1025.0,3064.0,37.9,37984.0,19561.0,1846.0,158.0,35.0,0.0,0.0,1768.883391368904,18337.367813547404,44109.90962998022,84154.45842770311,140639.16356937,10.455037919826651,489.2789113251411,False,True,False,2025-10-23,PA,10/17/19,10/17/19,Yes,,,,,16219221.896376532
PA,regulator_with_placer,True,85.6,fuzzy,addr:76|city:100|zip:100,Trulieve - Limerick,451 W Ridge Pike Suite 461,Limerick,19468,,Trulieve,451 West Ridge Pike,Limerick,19468,40.231834411621094,-75.52931213378906,103754.0,4378.1753819063615,23.697999954223633,Trulieve,600018e779364106f1345643,5/19/23,5/19/23,Yes,,,,,PA_0065,42.0,91.0,208603.0,42091208603.0,2086.03,6697.0,43.0,104092.0,49364.0,4641.0,1501.0,601.0,49.0,25.0,264.27077010995947,2399.017534243173,6654.2434917577475,30247.001490573413,136273.50028613224,46.88644688644688,91.2314363473938,False,True,False,2025-10-23,PA,5/19/23,5/19/23,Yes,,,,,190122509.635304
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside - New Kensington,4 Kensington Square,New Kensington,15068,,Sunnyside,4 Kensington Square,New Kensington,15068,40.56303405761719,-79.76607513427734,103075.0,4060.996619830543,25.38170051574707,Sunnyside,61ed699b873a701e0aea037b,2/25/19,2/25/19,Yes,,,,,PA_0066,42.0,129.0,800700.0,42129800700.0,8007.0,2082.0,42.8,22573.0,25665.0,1555.0,134.0,81.0,0.0,0.0,1032.633361161292,7282.930302155541,15910.830192961466,38614.86275125512,103376.23645376856,13.826366559485532,277.25947715755717,False,True,False,2025-10-23,PA,2/25/19,2/25/19,Yes,,,,,19448767.166706108
PA,regulator_with_placer,True,98.2,fuzzy,addr:97|city:100|zip:100,Trulieve - Cranberry Township,20269 Route 19N,Cranberry Township,16066,,Trulieve,20269 Route 19 N,Cranberry Township,16066,40.68877410888672,-80.10328674316406,102251.0,4213.773296694314,24.265899658203125,Trulieve,600018e779364106f1345643,9/30/20,9/30/20,Yes,,,,,PA_0067,42.0,19.0,912002.0,42019912002.0,9120.02,6125.0,43.3,114707.0,62452.0,4579.0,1968.0,1011.0,27.0,112.0,487.84106218957265,5029.99114324638,12598.975902868086,38242.09342254171,89975.6242184488,68.09347018999782,154.8369424615765,False,True,False,2025-10-23,PA,9/30/20,9/30/20,Yes,,,,,102454080.06514108
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,RISE - York,2139 White St.,York,17404,,RISE Cannabis,2139 White St,York,17404,39.96131896972656,-76.77468872070312,99821.0,8392.268882541965,11.894399642944336,RISE Cannabis,633415c5c0a23d43dd5c7656,2/28/25,2/28/25,Yes,,,,,PA_0068,42.0,133.0,21500.0,42133021500.0,215.0,3703.0,46.4,73542.0,38971.0,2745.0,413.0,192.0,45.0,4.0,231.17703755564307,5480.085457378624,17631.204980348866,72570.91290785841,165935.58947315862,23.825136612021858,63.5903129109444,False,True,False,2025-10-23,PA,2/28/25,2/28/25,Yes,,,,,150820543.64839208
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Vytal Options - Lansdale,"850 S. Valley Forge Road, Suite P",Lansdale,19446,,Vytal Options Medical Marijuana Dispensary,850 S Valley Forge Rd Suite P,Lansdale,19446,40.24101638793945,-75.3037338256836,99127.0,5775.756733860146,17.162599563598633,,,3/29/21,3/29/21,Yes,,,,,PA_0069,42.0,91.0,206901.0,42091206901.0,2069.01,4640.0,40.0,101250.0,56329.0,3262.0,998.0,628.0,86.0,52.0,1172.7207074513994,11246.916372873597,28153.81909435223,75410.01470416388,195260.42897539548,54.07725321888413,273.9191157751358,False,True,False,2025-10-23,PA,3/29/21,3/29/21,Yes,,,,,43872601.90291128
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve - Coatesville,1951 Lincoln Hwy E,Coatesville,19320,,Trulieve,1951 Lincoln Hwy E,Coatesville,19320,39.9896240234375,-75.78628540039062,98644.0,7453.830925234861,13.234000205993652,Trulieve,600018e779364106f1345643,6/2/22,6/2/22,Yes,,,,,PA_0070,42.0,29.0,311401.0,42029311401.0,3114.01,7531.0,40.5,97156.0,46407.0,5725.0,1334.0,314.0,28.0,21.0,503.4698474741792,4402.996473370962,12902.148258081734,42736.50855749605,100077.3943954339,29.64192139737991,160.5179484028141,False,True,False,2025-10-23,PA,6/2/22,6/2/22,Yes,,,,,121514134.84959573
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf - State College,1248 S. Atherton Street,State College,16801,,Curaleaf,1248 South Atherton Street,State College,16801,40.784061431884766,-77.84664916992188,96793.0,6561.74812138548,14.751099586486816,Curaleaf,60a391b56b7a694c7c956ebe,2/19/22,2/19/22,Yes,,,,,PA_0071,42.0,27.0,12700.0,42027012700.0,127.0,3578.0,42.7,89439.0,48589.0,2706.0,756.0,697.0,74.0,344.0,962.1690304983988,13663.72961740207,37167.68010110753,60925.09983280093,90904.09477590954,69.14264597191426,306.08214433727915,False,True,False,2025-10-23,PA,2/19/22,2/19/22,Yes,,,,,30276111.283997346
PA,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,Organic Remedies - Paoli,1538-40 E. Lancaster Ave,Paoli,19301,,Organic Remedies Dispensary,1538 E Lancaster Ave,Paoli,19301,40.04215240478515,-75.46601867675781,96762.0,5268.654272819722,18.3656005859375,,,2/7/22,2/7/22,Yes,,,,,PA_0072,42.0,29.0,300104.0,42029300104.0,3001.04,5766.0,45.8,233306.0,92814.0,4070.0,1728.0,1064.0,262.0,245.0,660.5056788864651,5796.085210124543,13045.737379745144,42690.81445389953,153068.00748908205,81.05651105651106,211.19358338851703,False,True,False,2025-10-23,PA,2/7/22,2/7/22,Yes,,,,,70711763.91058849
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf - Allentown,1801 Airport Road,Allentown,18109,,Curaleaf,1801 Airport Rd,Allentown,18109,40.6378059387207,-75.43468475341797,96559.0,3471.297442059874,27.8164005279541,Curaleaf,60a391b56b7a694c7c956ebe,9/17/22,9/17/22,Yes,,,,,PA_0073,42.0,77.0,5902.0,42077005902.0,59.02,1880.0,38.4,53167.0,33364.0,1437.0,225.0,93.0,8.0,10.0,172.77294658707407,7169.8751500446415,19768.648235837525,107670.45767545512,319902.57182559895,23.382045929018787,41.0882542378696,False,True,False,2025-10-23,PA,9/17/22,9/17/22,Yes,,,,,118505337.60356872
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Liberty - Aliquippa,2320 Sheffield Rd,Aliquippa,15001,,Liberty Cannabis,2320 Sheffield Rd,Aliquippa,15001,40.60622787475586,-80.28251647949219,95879.0,4323.119144144996,22.178199768066406,Liberty Cannabis,643581a32fdf945086ecaecc,5/18/20,5/18/20,Yes,,,,,PA_0074,42.0,7.0,604700.0,42007604700.0,6047.0,1516.0,49.2,38750.0,27719.0,1120.0,151.0,62.0,0.0,38.0,846.4293557233394,4756.768927399136,8694.576117164039,26233.106140619155,83457.6096499251,22.41071428571429,493.2976571998575,False,True,False,2025-10-23,PA,5/18/20,5/18/20,Yes,,,,,7959538.730201644
PA,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Ascend Dispensary - Wayne,745 Lancaster Ave,Wayne,19087,,Ascend Cannabis,745 W Lancaster Ave,Wayne,19087,40.04784393310547,-75.40959930419922,95605.0,10081.087709259851,9.483599662780762,Ascend Cannabis,63d03f601011db3834270ead,11/19/22,11/19/22,Yes,,,,,PA_0075,42.0,29.0,300108.0,42029300108.0,3001.08,6325.0,39.7,123963.0,87993.0,4444.0,1544.0,938.0,225.0,596.0,764.2645306408335,6502.877864654507,17048.335922766266,54788.408451111616,221668.09844483575,74.32493249324934,239.48711016925225,False,True,False,2025-10-23,PA,11/19/22,11/19/22,Yes,,,,,68403155.76242335
PA,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf - Horsham,255 Horsham Road,Horsham,19044,,Curaleaf,255 Horsham Rd,Horsham,19044,40.17954635620117,-75.13133239746094,93223.0,2898.121488223804,32.16669845581055,Curaleaf,60a391b56b7a694c7c956ebe,4/6/21,4/6/21,Yes,,,,,PA_0076,42.0,91.0,200502.0,42091200502.0,2005.02,6243.0,32.8,63363.0,34317.0,3996.0,845.0,412.0,0.0,25.0,1393.70969107644,9672.561822481606,22873.361478391573,85590.15354996575,274996.73521314526,32.08208208208208,444.34720649717167,False,True,False,2025-10-23,PA,4/6/21,4/6/21,Yes,,,,,36388875.29295837
